"","X1","study","time","male","calm","secure","tense","regretful","at.ease","upset","worrying","rested","anxious","comfortable","confident","nervous","jittery","high.strung","relaxed","content","worried","rattled","joyful","pleasant"
"4458",4458,"SHOP",2,1,3,2,1,2,2,2,3,3,2,3,4,1,1,2,2,2,2,2,3,3
"4459",4459,"SHOP",2,0,3,2,1,2,3,1,3,2,1,2,1,1,1,1,3,2,2,1,1,2
"4460",4460,"SHOP",2,1,4,4,1,1,3,1,1,1,1,3,3,1,1,1,3,2,1,1,2,2
"4461",4461,"SHOP",2,0,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1
"4462",4462,"SHOP",2,1,3,3,1,1,2,1,1,2,1,3,4,1,1,1,2,3,1,1,2,2
"4463",4463,"SHOP",2,0,4,3,1,1,3,2,1,2,2,2,3,1,1,1,2,3,1,1,2,2
"4464",4464,"SHOP",2,1,4,2,1,3,3,2,2,3,1,3,2,1,1,1,4,3,1,1,1,2
"4465",4465,"SHOP",2,0,4,4,1,1,4,1,1,3,1,4,3,1,1,1,4,4,1,1,4,4
"4466",4466,"SHOP",2,1,1,3,3,1,1,1,2,1,4,1,1,2,3,1,1,1,2,1,1,1
"4467",4467,"SHOP",2,0,3,3,1,1,3,1,1,2,1,3,3,1,1,1,3,4,1,1,3,4
"4468",4468,"SHOP",2,1,3,3,1,1,3,1,1,2,1,3,3,1,1,1,3,3,1,1,1,2
"4469",4469,"SHOP",2,0,4,3,1,1,4,1,2,2,1,3,3,1,1,1,4,2,1,1,1,2
"4470",4470,"SHOP",2,1,2,3,1,1,2,1,1,2,1,2,4,1,1,2,2,3,1,1,2,3
"4471",4471,"SHOP",2,0,2,2,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,1,2
"4472",4472,"SHOP",2,1,2,2,3,1,2,2,3,1,2,1,2,2,2,2,2,2,3,1,1,2
"4473",4473,"SHOP",2,0,4,4,1,1,3,1,1,4,1,3,3,1,1,1,3,3,1,1,3,4
"4474",4474,"SHOP",2,1,4,4,1,1,4,1,1,3,1,3,4,1,1,1,3,4,1,1,1,2
"4475",4475,"SHOP",2,0,2,4,2,1,2,2,1,3,3,2,4,1,2,2,2,2,1,3,3,2
"4476",4476,"SHOP",2,1,1,1,4,2,1,4,3,2,3,1,2,1,2,3,1,1,2,3,1,1
"4477",4477,"SHOP",2,0,2,2,1,1,2,1,2,2,1,2,1,1,1,1,3,1,1,1,1,1
"4478",4478,"SHOP",2,1,3,3,2,1,2,1,4,2,1,3,1,1,1,1,1,2,2,1,1,1
"4479",4479,"SHOP",2,0,2,1,2,1,1,4,4,2,2,1,2,3,2,2,2,1,4,1,1,1
"4480",4480,"SHOP",2,1,4,3,1,1,2,2,3,1,1,2,2,1,1,1,2,2,3,1,1,1
"4481",4481,"SHOP",2,0,3,3,2,2,3,2,3,1,2,3,3,2,2,2,3,3,2,2,2,2
"4482",4482,"SHOP",2,1,4,4,1,1,3,1,2,1,1,3,4,1,1,1,3,3,1,1,2,3
"4483",4483,"SHOP",2,0,2,2,1,1,3,1,2,2,2,2,2,1,1,1,2,3,1,1,2,2
"4484",4484,"SHOP",2,1,2,2,3,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2
"4485",4485,"SHOP",2,0,1,2,4,3,1,4,4,2,4,2,2,3,4,4,1,2,3,4,1,2
"4486",4486,"SHOP",2,1,2,2,1,1,2,1,1,2,1,3,3,1,1,1,2,2,1,1,2,3
"4487",4487,"SHOP",2,0,3,2,2,3,2,3,4,2,2,2,2,2,2,1,2,2,3,1,1,3
"4488",4488,"SHOP",2,1,3,3,2,1,2,2,2,2,2,3,3,1,1,3,2,2,2,1,1,2
"4489",4489,"SHOP",2,0,4,4,1,1,4,1,1,4,1,4,4,1,1,1,4,4,1,1,1,2
"4490",4490,"SHOP",2,1,3,3,1,1,3,1,1,1,1,3,3,1,1,1,2,2,1,1,2,2
"4491",4491,"SHOP",2,0,3,3,1,1,3,1,1,2,3,3,1,1,1,3,3,1,1,2,3,3
"4492",4492,"SHOP",2,1,2,1,2,1,2,2,3,1,2,1,2,2,2,1,1,1,2,1,1,1
"4493",4493,"SHOP",2,0,2,3,2,1,2,1,2,1,1,2,2,1,1,2,2,2,2,1,1,2
"4494",4494,"SHOP",2,1,1,1,2,1,1,2,4,1,3,1,1,2,2,1,2,2,2,1,1,1
"4495",4495,"SHOP",2,0,2,3,2,2,2,2,1,1,1,2,3,1,2,1,2,2,2,1,2,2
"4496",4496,"SHOP",2,1,3,3,3,3,3,2,4,2,3,3,2,3,3,2,3,3,4,2,3,3
"4497",4497,"SHOP",2,0,1,4,1,1,1,3,1,1,1,1,4,1,1,1,2,1,1,2,1,1
"4498",4498,"SHOP",2,1,3,3,3,3,2,3,4,1,2,2,2,2,1,2,2,2,3,1,3,2
"4499",4499,"SHOP",2,0,2,2,2,3,2,3,4,1,2,2,2,2,2,2,3,2,4,1,1,1
"4500",4500,"SHOP",2,1,2,2,1,1,2,1,2,2,1,2,2,1,1,1,2,1,1,1,1,2
"4501",4501,"SHOP",2,0,3,3,1,1,3,1,1,3,1,4,4,1,1,2,3,3,1,1,3,3
"4502",4502,"SHOP",2,1,4,4,1,1,4,1,1,1,1,4,NA,1,1,1,4,4,1,1,4,4
"4503",4503,"SHOP",2,0,4,4,1,1,3,1,1,2,1,4,4,1,1,1,4,3,1,1,3,3
"4504",4504,"SHOP",2,1,3,3,1,2,3,1,1,3,1,3,4,1,1,1,4,3,1,1,3,3
"4505",4505,"SHOP",2,0,4,4,1,1,4,1,2,2,1,4,3,1,1,1,3,4,1,1,3,4
"4506",4506,"SHOP",2,1,4,4,1,1,4,1,3,4,2,4,4,1,1,1,3,1,1,2,4,4
"4507",4507,"SHOP",2,0,3,3,1,1,3,1,2,3,1,2,3,1,1,1,2,3,1,1,2,3
"4508",4508,"SHOP",2,1,4,2,2,1,3,1,3,2,2,4,4,2,1,1,4,2,3,1,3,3
"4509",4509,"SHOP",2,0,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,3,1,1,1
"4510",4510,"SHOP",2,1,2,2,3,3,2,3,3,2,2,2,2,3,2,1,2,2,3,1,2,2
"4511",4511,"SHOP",2,0,4,3,1,1,3,1,1,4,1,3,3,1,1,1,3,4,1,1,2,4
"4512",4512,"SHOP",2,1,4,2,1,1,3,2,1,3,1,2,2,1,1,1,3,2,2,1,2,2
"4513",4513,"SHOP",2,0,2,3,4,1,2,3,4,1,4,2,3,2,3,2,1,2,4,2,2,2
"4514",4514,"SHOP",2,1,3,3,2,1,4,1,3,2,1,4,4,1,1,2,3,3,2,1,2,3
"4515",4515,"SHOP",2,0,2,2,3,3,1,3,3,1,2,1,1,1,2,2,1,1,2,1,1,1
"4516",4516,"SHOP",2,1,2,2,2,1,2,2,2,2,1,2,2,1,1,1,2,4,2,1,1,1
"4517",4517,"SHOP",2,0,2,2,1,1,2,1,1,1,1,2,2,1,1,1,3,1,1,1,1,1
"4518",4518,"SHOP",2,1,3,4,1,1,3,1,1,1,3,2,4,1,1,1,4,3,2,1,2,2
"4519",4519,"SHOP",2,0,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,1,2,2
"4520",4520,"SHOP",2,1,4,4,1,1,3,1,2,1,1,4,4,1,1,1,3,2,1,1,1,4
"4521",4521,"SHOP",2,0,3,4,1,2,4,1,2,2,1,4,4,1,1,1,4,3,2,1,2,3
"4522",4522,"SHOP",2,1,3,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,1,2,2
"4523",4523,"SHOP",2,0,2,2,2,1,2,1,2,1,3,2,3,1,3,2,2,2,1,1,1,2
"4524",4524,"SHOP",2,1,1,2,2,3,3,2,4,3,2,3,1,2,3,3,1,2,3,3,4,3
"4525",4525,"SHOP",2,0,4,4,1,1,4,1,2,4,1,4,4,1,1,1,4,4,1,1,4,4
"4526",4526,"SHOP",2,1,3,3,1,1,3,1,1,3,1,2,2,1,1,1,3,3,1,1,1,1
"4527",4527,"SHOP",2,0,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1
"4528",4528,"SHOP",2,1,3,4,1,2,3,1,2,3,2,3,3,1,1,1,3,3,2,1,4,4
"4529",4529,"SHOP",2,0,4,3,1,1,2,1,1,2,1,2,2,1,1,1,3,2,1,1,2,2
"4530",4530,"SHOP",2,1,2,2,3,3,2,3,4,2,3,2,2,3,3,3,2,2,3,3,2,2
"4531",4531,"SHOP",2,0,4,2,1,1,2,1,1,1,2,2,1,1,1,1,2,2,1,1,2,3
"4532",4532,"SHOP",2,1,3,3,1,1,3,1,1,3,1,3,4,1,1,1,3,3,1,1,3,3
"4533",4533,"SHOP",2,0,3,3,2,2,3,1,4,1,2,3,3,2,1,2,2,1,3,1,2,2
"4534",4534,"SHOP",2,1,1,1,3,2,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1
"4535",4535,"SHOP",2,0,2,3,1,1,2,1,3,1,3,2,3,1,2,1,2,3,2,2,2,2
"4536",4536,"SHOP",2,1,2,1,1,3,1,4,2,2,1,1,1,1,1,1,2,1,3,1,1,1
"4537",4537,"SWAM.one",1,0,2,2,3,1,2,1,1,3,2,2,2,2,2,3,2,2,1,3,2,2
"4538",4538,"SWAM.one",1,1,2,2,2,1,2,1,1,2,2,2,2,1,1,1,2,2,1,1,1,2
"4539",4539,"SWAM.one",1,0,2,2,2,2,2,2,1,2,2,3,3,1,1,1,3,2,1,1,1,1
"4540",4540,"SWAM.one",1,1,3,2,1,3,2,2,3,2,1,2,1,1,1,1,2,2,3,1,2,2
"4541",4541,"SWAM.one",1,0,1,1,4,4,2,4,4,1,4,2,1,3,3,4,1,1,4,4,1,1
"4542",4542,"SWAM.one",1,1,3,2,1,1,2,1,2,1,1,2,2,1,1,1,2,2,1,1,1,2
"4543",4543,"SWAM.one",1,0,4,4,1,1,4,1,1,4,1,4,4,1,1,1,4,4,1,1,2,4
"4544",4544,"SWAM.one",1,1,3,3,2,1,3,1,2,2,1,1,3,1,1,2,3,1,1,2,1,1
"4545",4545,"SWAM.one",1,0,4,4,1,1,3,1,1,2,1,4,4,1,2,1,2,4,1,1,4,4
"4546",4546,"SWAM.one",1,1,3,2,1,1,2,2,1,2,1,2,2,1,1,1,2,2,1,1,1,2
"4547",4547,"SWAM.one",1,0,3,3,1,1,3,1,1,3,1,3,4,1,1,1,3,3,1,1,2,3
"4548",4548,"SWAM.one",1,1,4,4,2,1,3,1,1,3,1,2,2,1,1,1,3,2,1,1,2,3
"4549",4549,"SWAM.one",1,0,2,2,2,1,2,1,1,2,2,2,2,3,3,2,2,1,1,1,1,2
"4550",4550,"SWAM.one",1,1,3,3,1,1,3,1,1,1,1,3,3,1,1,1,1,3,1,1,2,3
"4551",4551,"SWAM.one",1,0,3,2,1,1,2,1,1,2,1,2,2,1,1,1,3,2,1,1,2,2
"4552",4552,"SWAM.one",1,1,4,2,1,1,4,1,1,2,1,3,3,1,1,1,4,3,1,1,2,2
"4553",4553,"SWAM.one",1,0,2,4,1,1,3,1,1,3,1,4,4,1,2,2,3,4,2,2,3,3
"4554",4554,"SWAM.one",1,1,3,3,1,1,3,1,1,2,1,3,2,1,1,1,4,3,1,1,1,3
"4555",4555,"SWAM.one",1,0,3,3,1,1,2,1,2,1,1,2,4,1,2,1,1,2,1,1,1,2
"4556",4556,"SWAM.one",1,1,4,3,1,1,4,1,1,2,2,4,3,1,1,1,4,4,1,1,3,4
"4557",4557,"SWAM.one",1,0,4,4,1,1,4,1,1,2,1,3,3,1,1,1,4,3,1,1,1,2
"4558",4558,"SWAM.one",1,1,4,2,1,1,4,1,1,2,1,2,2,1,1,2,4,1,1,1,1,2
"4559",4559,"SWAM.one",1,0,2,2,3,2,2,1,2,3,3,2,2,3,4,2,2,2,2,3,3,2
"4560",4560,"SWAM.one",1,1,3,3,1,1,3,1,1,2,1,NA,3,1,1,1,2,1,1,1,1,1
"4561",4561,"SWAM.one",1,0,3,3,1,1,3,1,1,3,1,3,3,1,1,1,2,3,1,1,3,3
"4562",4562,"SWAM.one",1,1,3,3,1,1,3,1,1,2,1,2,3,1,1,1,2,2,1,1,1,2
"4563",4563,"SWAM.one",1,0,4,4,2,1,4,1,1,4,1,4,4,1,2,1,4,4,1,1,1,4
"4564",4564,"SWAM.one",1,1,2,2,3,3,2,1,4,2,2,1,3,2,4,3,1,1,4,1,1,2
"4565",4565,"SWAM.one",1,0,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4566",4566,"SWAM.one",1,1,2,2,2,1,2,1,2,1,2,2,2,1,1,2,2,2,2,1,1,2
"4567",4567,"SWAM.one",1,0,2,3,3,3,2,2,3,2,2,2,2,3,3,3,2,2,3,2,1,4
"4568",4568,"SWAM.one",1,1,4,4,1,1,4,1,1,3,1,4,4,2,1,1,4,4,2,1,3,4
"4569",4569,"SWAM.one",1,0,2,3,2,1,3,1,1,2,1,3,3,1,2,2,2,3,1,1,2,3
"4570",4570,"SWAM.one",1,1,4,2,1,1,2,1,1,1,1,2,2,1,1,1,3,3,1,1,1,2
"4571",4571,"SWAM.one",1,0,4,4,1,1,4,1,1,3,1,4,4,1,1,1,4,4,1,1,2,4
"4572",4572,"SWAM.one",1,1,2,3,3,1,2,1,1,1,2,2,2,3,4,3,1,2,1,2,1,1
"4573",4573,"SWAM.one",1,0,4,4,2,1,2,1,1,3,1,3,3,2,2,3,4,3,1,2,2,3
"4574",4574,"SWAM.one",1,1,2,2,3,1,2,1,1,3,4,1,3,2,3,3,1,2,1,2,1,2
"4575",4575,"SWAM.one",1,0,2,3,2,1,2,1,1,1,1,2,3,1,2,1,2,3,1,2,3,3
"4576",4576,"SWAM.one",1,1,4,4,1,1,4,1,1,3,1,3,4,1,1,1,3,3,1,1,2,3
"4577",4577,"SWAM.one",1,0,3,3,1,1,2,2,2,2,1,2,3,1,1,2,2,2,2,1,1,3
"4578",4578,"SWAM.one",1,1,2,2,2,4,1,4,3,1,1,2,1,3,3,2,1,1,4,2,1,1
"4579",4579,"SWAM.one",1,0,3,3,1,1,3,1,1,3,2,3,3,1,2,2,3,3,1,1,3,3
"4580",4580,"SWAM.one",1,1,2,2,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,1,2
"4581",4581,"SWAM.one",1,0,4,3,1,1,4,1,2,2,2,3,3,1,1,2,3,4,2,1,2,4
"4582",4582,"SWAM.one",1,1,2,4,1,1,3,1,4,1,1,3,4,1,1,1,3,3,2,1,3,4
"4583",4583,"SWAM.one",1,0,2,2,3,3,2,3,1,1,3,2,2,3,3,2,1,2,1,2,1,1
"4584",4584,"SWAM.one",1,1,2,3,2,1,2,1,1,2,1,2,4,3,4,4,2,4,1,4,4,4
"4585",4585,"SWAM.one",1,0,3,3,1,1,2,1,1,2,1,2,2,1,1,1,2,1,2,1,1,1
"4586",4586,"SWAM.one",1,1,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,2,1,1,1,2
"4587",4587,"SWAM.one",1,0,3,2,2,1,3,1,2,3,2,3,2,2,1,1,3,2,2,1,2,3
"4588",4588,"SWAM.one",1,1,2,2,3,2,2,1,3,2,3,2,4,3,3,3,2,2,1,3,1,1
"4589",4589,"SWAM.one",1,0,2,3,2,1,2,1,2,2,3,2,3,2,2,3,2,3,1,2,2,3
"4590",4590,"SWAM.one",1,1,2,2,1,1,2,1,1,2,1,2,3,1,1,1,2,2,1,1,2,3
"4591",4591,"SWAM.one",1,0,2,2,2,1,3,1,1,2,1,3,1,2,2,2,2,2,1,2,1,2
"4592",4592,"SWAM.one",1,1,2,3,2,1,3,1,1,2,2,3,3,1,2,2,3,3,1,1,2,2
"4593",4593,"SWAM.one",1,0,4,4,1,1,4,1,1,3,1,3,2,1,1,1,4,2,1,1,2,2
"4594",4594,"SWAM.one",1,1,3,4,1,1,3,1,1,2,1,3,3,1,1,1,3,4,1,1,2,3
"4595",4595,"SWAM.one",1,0,2,2,4,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1
"4596",4596,"SWAM.one",1,1,3,2,1,1,3,1,1,2,1,3,2,1,1,1,3,2,2,1,2,2
"4597",4597,"SWAM.one",1,0,3,2,2,2,3,1,1,2,1,2,3,2,1,1,2,2,1,1,1,2
"4598",4598,"SWAM.one",1,1,3,4,2,1,3,1,2,2,2,3,4,2,1,2,3,3,2,1,2,3
"4599",4599,"SWAM.one",1,0,2,3,2,1,2,1,1,2,2,3,3,1,2,2,3,3,1,1,2,3
"4600",4600,"SWAM.one",1,1,3,3,1,2,3,2,2,1,1,1,3,1,1,1,2,2,1,1,1,2
"4601",4601,"SWAM.one",1,0,2,1,2,3,2,1,4,2,3,2,1,2,2,2,1,1,3,1,1,2
"4602",4602,"SWAM.one",1,1,2,2,2,1,3,2,1,3,1,2,3,2,2,3,2,3,2,1,2,3
"4603",4603,"SWAM.one",1,0,3,3,1,2,2,1,2,1,1,1,2,1,2,1,3,3,1,1,2,2
"4604",4604,"SWAM.one",1,1,3,4,1,1,4,1,1,2,1,3,3,1,1,1,3,4,1,1,2,4
"4605",4605,"SWAM.one",1,0,3,3,1,1,3,1,1,3,1,3,2,1,1,1,3,3,1,1,3,3
"4606",4606,"SWAM.one",1,1,3,2,1,1,3,1,1,2,1,2,3,1,1,1,3,2,1,1,1,2
"4607",4607,"SWAM.one",1,0,3,3,2,1,2,1,3,2,2,1,4,2,3,3,2,3,1,3,3,3
"4608",4608,"SWAM.one",1,1,1,2,4,3,2,2,4,1,4,2,2,2,1,4,1,1,4,2,1,1
"4609",4609,"SWAM.one",1,0,2,2,1,1,2,1,1,2,1,2,3,1,1,1,2,2,1,1,2,2
"4610",4610,"SWAM.one",1,1,4,2,1,3,2,3,4,1,1,3,1,2,1,1,3,1,3,1,1,1
"4611",4611,"SWAM.one",1,0,2,3,2,1,2,1,3,1,2,2,3,2,2,1,3,3,2,1,3,2
"4612",4612,"SWAM.one",1,1,3,3,1,1,2,1,1,1,2,2,2,2,1,1,2,4,1,1,2,3
"4613",4613,"SWAM.one",1,0,3,3,1,1,3,1,1,2,1,4,4,1,1,1,4,4,1,1,3,4
"4614",4614,"SWAM.one",1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
"4615",4615,"SWAM.one",1,0,3,3,1,1,3,1,2,1,1,4,4,1,1,1,1,4,2,1,2,4
"4616",4616,"SWAM.one",1,1,3,3,1,1,3,1,1,2,1,2,3,1,1,1,3,3,1,1,1,2
"4617",4617,"SWAM.one",1,0,2,1,4,3,2,4,4,3,4,2,2,1,1,4,1,1,4,1,1,1
"4618",4618,"SWAM.one",1,1,2,3,2,1,2,1,2,1,1,2,3,2,2,1,2,2,1,1,2,2
"4619",4619,"SWAM.one",1,0,2,2,1,1,2,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1
"4620",4620,"SWAM.one",1,1,2,2,2,1,2,1,3,2,1,2,2,1,1,1,1,1,3,1,1,2
"4621",4621,"SWAM.one",1,0,3,3,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
"4622",4622,"SWAM.one",1,1,4,4,1,2,4,1,1,2,2,3,3,1,1,1,3,3,1,1,1,3
"4623",4623,"SWAM.one",1,0,2,2,4,2,2,1,3,2,2,2,3,3,4,3,2,2,3,3,2,2
"4624",4624,"SWAM.one",1,1,3,3,1,1,3,1,1,3,1,3,3,1,1,1,3,3,1,1,2,3
"4625",4625,"SWAM.one",1,0,2,2,3,1,3,1,3,2,3,2,4,3,3,2,2,2,2,3,2,2
"4626",4626,"SWAM.one",1,1,2,2,2,1,3,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1
"4627",4627,"SWAM.one",1,0,4,4,1,2,4,2,2,2,2,4,4,1,1,1,2,4,2,1,3,4
"4628",4628,"SWAM.one",1,1,3,4,2,2,3,2,1,3,2,4,4,2,2,2,4,2,1,2,3,3
"4629",4629,"SWAM.one",1,0,3,2,1,1,2,1,2,3,1,2,2,1,1,1,4,2,1,1,2,1
"4630",4630,"SWAM.one",1,1,4,4,1,1,4,1,1,3,1,3,3,1,1,1,3,3,1,1,2,3
"4631",4631,"SWAM.two",1,0,4,4,4,2,2,2,2,4,4,4,4,3,4,4,4,4,2,4,2,2
"4632",4632,"SWAM.two",1,1,1,1,3,1,1,1,3,2,4,1,3,4,4,2,1,1,2,2,2,2
"4633",4633,"SWAM.two",1,0,2,3,2,1,3,1,1,3,2,2,4,1,2,2,2,2,1,2,3,2
"4634",4634,"SWAM.two",1,1,3,2,1,1,2,1,1,2,1,2,3,1,2,1,3,3,1,1,1,2
"4635",4635,"SWAM.two",1,0,3,3,1,2,2,1,2,1,1,3,3,1,2,2,3,2,2,1,1,2
"4636",4636,"SWAM.two",1,1,3,3,2,2,2,2,4,1,2,2,2,2,1,1,3,3,3,2,2,1
"4637",4637,"SWAM.two",1,0,2,2,2,1,2,1,1,3,3,3,3,2,3,2,2,2,1,2,3,3
"4638",4638,"SWAM.two",1,1,2,2,1,1,3,1,1,2,1,3,2,1,1,1,2,2,1,1,1,3
"4639",4639,"SWAM.two",1,0,3,3,1,1,3,1,1,3,2,3,2,1,1,2,3,3,1,1,1,3
"4640",4640,"SWAM.two",1,1,3,3,2,1,3,1,1,3,2,2,1,2,2,1,2,2,2,1,2,3
"4641",4641,"SWAM.two",1,0,3,4,3,1,3,1,1,2,3,3,4,3,3,2,4,3,1,2,3,3
"4642",4642,"SWAM.two",1,1,2,2,4,2,2,2,3,2,4,3,3,3,2,2,2,2,3,4,3,3
"4643",4643,"SWAM.two",1,0,2,3,4,1,2,1,2,2,3,2,3,3,3,3,2,2,1,2,2,2
"4644",4644,"SWAM.two",1,1,3,3,1,1,3,1,1,2,1,3,3,1,1,1,3,2,1,1,1,2
"4645",4645,"SWAM.two",1,0,2,4,1,1,3,1,1,2,1,3,4,1,1,1,3,3,1,1,1,3
"4646",4646,"SWAM.two",1,1,4,4,1,1,4,1,1,2,1,3,4,1,1,1,3,2,1,1,1,3
"4647",4647,"SWAM.two",1,0,2,2,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2
"4648",4648,"SWAM.two",1,1,3,3,2,1,3,1,2,1,2,3,3,2,1,2,2,3,2,1,2,4
"4649",4649,"SWAM.two",1,0,2,2,3,1,2,1,1,2,3,2,2,3,2,1,2,2,1,1,3,4
"4650",4650,"SWAM.two",1,1,4,3,1,1,4,1,1,1,2,2,3,1,2,1,4,4,2,1,2,3
"4651",4651,"SWAM.two",1,0,4,4,1,1,3,1,1,3,2,3,3,1,1,1,3,3,1,1,3,4
"4652",4652,"SWAM.two",1,1,4,4,1,1,4,1,2,2,1,2,4,1,1,2,3,3,1,1,1,2
"4653",4653,"SWAM.two",1,0,2,2,1,1,3,1,2,3,2,2,3,1,2,2,3,3,1,2,3,2
"4654",4654,"SWAM.two",1,1,3,2,1,1,3,1,1,2,1,2,2,1,1,1,3,2,1,1,2,2
"4655",4655,"SWAM.two",1,0,2,2,2,1,2,1,2,1,2,2,1,2,2,3,1,1,2,1,2,1
"4656",4656,"SWAM.two",1,1,3,3,2,1,3,2,2,2,2,3,3,2,1,2,3,3,2,1,3,3
"4657",4657,"SWAM.two",1,0,3,3,2,1,2,1,1,3,2,3,3,2,2,1,2,3,1,1,1,3
"4658",4658,"SWAM.two",1,1,2,4,2,1,2,1,1,2,4,3,4,2,2,1,2,4,1,4,4,4
"4659",4659,"SWAM.two",1,0,2,2,4,3,1,3,1,2,4,1,2,3,3,4,1,1,3,3,1,1
"4660",4660,"SWAM.two",1,1,4,4,2,1,3,1,1,1,1,2,3,1,1,1,3,2,1,1,2,2
"4661",4661,"SWAM.two",1,0,3,3,2,1,2,1,1,2,2,2,3,2,2,1,3,4,1,1,1,3
"4662",4662,"SWAM.two",1,1,2,2,2,1,2,3,4,2,3,2,2,3,4,4,2,2,3,3,2,2
"4663",4663,"SWAM.two",1,0,3,2,1,2,3,1,2,2,1,2,2,1,1,1,2,2,1,1,1,1
"4664",4664,"SWAM.two",1,1,3,3,2,2,3,2,2,2,2,3,2,1,1,1,2,2,2,1,2,2
"4665",4665,"SWAM.two",1,0,4,4,1,1,4,1,1,2,1,2,2,1,1,1,3,2,1,1,1,2
"4666",4666,"SWAM.two",1,1,1,2,3,1,1,2,1,2,3,2,2,3,3,3,2,2,3,3,2,2
"4667",4667,"SWAM.two",1,0,4,4,1,1,4,1,2,3,2,3,4,2,2,1,3,3,2,1,4,3
"4668",4668,"SWAM.two",1,1,3,3,2,1,2,1,2,1,1,2,2,1,1,1,2,3,1,1,1,3
"4669",4669,"SWAM.two",1,0,1,2,3,1,2,1,1,1,2,2,2,3,4,4,1,1,1,2,1,1
"4670",4670,"SWAM.two",1,1,4,1,1,1,1,3,3,1,1,4,1,1,4,2,1,4,1,1,4,1
"4671",4671,"SWAM.two",1,0,3,3,1,1,3,1,1,2,1,3,3,1,1,1,3,3,1,1,1,3
"4672",4672,"SWAM.two",1,1,2,3,3,1,2,1,1,1,2,2,3,2,2,2,1,2,1,1,1,2
"4673",4673,"SWAM.two",1,0,2,2,1,1,3,1,2,1,1,3,2,1,1,1,4,3,1,1,1,2
"4674",4674,"SWAM.two",1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4675",4675,"SWAM.two",1,0,2,2,1,1,3,1,2,1,1,3,2,1,1,1,2,2,2,1,1,1
"4676",4676,"SWAM.two",1,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,1,1,2,2
"4677",4677,"SWAM.two",1,0,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2
"4678",4678,"SWAM.two",1,1,4,4,1,1,4,1,1,3,2,3,3,1,1,1,3,4,1,1,2,3
"4679",4679,"SWAM.two",1,0,2,2,1,2,3,2,1,1,1,2,3,1,1,1,3,2,1,1,2,2
"4680",4680,"SWAM.two",1,1,2,2,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,1,2
"4681",4681,"SWAM.two",1,0,3,3,2,4,3,2,3,3,2,3,4,1,1,1,3,3,2,1,1,2
"4682",4682,"SWAM.two",1,1,3,2,2,2,2,1,2,1,2,2,2,1,1,1,3,3,2,1,2,4
"4683",4683,"SWAM.two",1,0,2,2,3,1,2,2,2,1,3,1,2,2,3,2,2,1,2,1,1,2
"4684",4684,"SWAM.two",1,1,4,3,1,1,3,1,1,2,1,4,3,1,1,1,4,4,1,1,2,3
"4685",4685,"VALE",1,0,4,2,1,1,2,1,1,1,1,2,2,1,1,1,3,2,1,1,2,2
"4686",4686,"VALE",1,1,3,2,1,1,1,1,2,1,3,2,3,3,1,1,2,2,3,1,1,2
"4687",4687,"VALE",1,0,4,2,1,1,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2
"4688",4688,"VALE",1,1,2,1,3,3,1,4,4,2,3,2,1,4,2,3,2,1,4,3,1,1
"4689",4689,"VALE",1,0,3,2,2,1,3,1,1,2,2,2,2,2,2,1,2,2,1,2,1,2
"4690",4690,"VALE",1,1,3,3,2,2,2,1,3,2,4,2,2,2,3,3,2,2,3,1,1,2
"4691",4691,"VALE",1,0,2,3,2,2,2,1,1,3,2,2,3,2,1,1,2,3,1,1,1,3
"4692",4692,"VALE",1,1,3,3,2,1,3,1,2,2,1,2,2,1,1,1,2,3,1,1,1,3
"4693",4693,"VALE",1,0,3,2,1,1,2,1,3,2,2,2,1,1,1,2,2,2,2,1,1,2
"4694",4694,"VALE",1,1,3,2,1,1,2,2,3,1,3,2,2,1,1,2,2,2,2,1,1,2
"4695",4695,"VALE",1,0,4,3,1,1,3,1,1,2,1,3,3,1,1,1,4,3,1,1,1,3
